ID,Location,address,maps,contact,contact2,contact3
Store ID: T081,"Nanganallur, Chennai","No. 21/28, Old, 4th Main Road, Below Dominos Pizza, Nanganallur, Chennai, 600061, India","http://maps.google.com/maps?saddr=&daddr=No.%2021/28,%20Old,%204th%20Main%20Road,%20Below%20Dominos%20Pizza,%20Nanganallur,%20Chennai,%20600061,%20India",044 4857 7958,tel:044 4857 7958,tel:+919791597915
Store ID: T076,"Narayanapuram, Chennai","279 , Velachery Main road, Narayanapuram, Chennai, 600108, India","http://maps.google.com/maps?saddr=&daddr=279%20,%20Velachery%20Main%20road,%20Narayanapuram,%20Chennai,%20600108,%20India",04448550522,tel:04448550522,tel:+919791597915
Store ID: T166,Natham Road,"plot-3, Rsno Ayyar Banglow, 46, 2e, Natham Road, Madurai, 625014, India","http://maps.google.com/maps?saddr=&daddr=plot-3,%20Rsno%20Ayyar%20Banglow,%2046,%202e,%20Natham%20Road,%20Madurai,%20625014,%20India",0452 435 1088,tel:0452 435 1088,tel:+919791597915
Store ID: T053,"Neelankarai, Chennai","No. 106A, East Coast Road, Next To Neelankarai Police Station,Chennai, Chennai, 600115, India","http://maps.google.com/maps?saddr=&daddr=No.%20106A,%20East%20Coast%20Road,%20Next%20To%20Neelankarai%20Police%20Station,Chennai,%20Chennai,%20600115,%20India",044 4767 8659,tel:044 4767 8659,tel:+919791597915
Store ID: TS024,"Neredmet, Hyderabad","No: 10, Neredmet X Road, JJ Nagar, Ramakrishnapuram, Neredmet, Hyderabad, 500094, India","http://maps.google.com/maps?saddr=&daddr=No:%2010,%20Neredmet%20X%20Road,%20JJ%20Nagar,%20Ramakrishnapuram,%20Neredmet,%20Hyderabad,%20500094,%20India",096004 20555,tel:096004 20555,tel:+919791597915
Store ID: AP002,"New Balaji Colony, Tirupati","23-8-155/1, Air Bypass Rd, opp. More Super Market, Shanthi Nagar, New Balaji Colony, Tirupati, Andhra Pradesh 517501","http://maps.google.com/maps?saddr=&daddr=23-8-155/1,%20Air%20Bypass%20Rd,%20opp.%20More%20Super%20Market,%20Shanthi%20Nagar,%20New%20Balaji%20Colony,%20Tirupati,%20Andhra%20Pradesh%20517501",090030 23479,tel:090030 23479,tel:+919791597915
Store ID: K066,"New BEL Road, Bengaluru","No. 197, New BEL Road, KGE Layout, Mathikere, Bengaluru, 560094, India","http://maps.google.com/maps?saddr=&daddr=No.%20197,%20New%20BEL%20Road,%20KGE%20Layout,%20Mathikere,%20Bengaluru,%20560094,%20India",080 4974 3211,tel:080 4974 3211,tel:+919791597915
Store ID: K061,"New Thippasandra, Bengaluru","No. 701/1020, Hal 3rd Stage, New Tippasandra, Near Poorvika, Bengaluru, 560075, India","http://maps.google.com/maps?saddr=&daddr=No.%20701/1020,%20Hal%203rd%20Stage,%20New%20Tippasandra,%20Near%20Poorvika,%20Bengaluru,%20560075,%20India",080 4432 5329,tel:080 4432 5329,tel:+919791597915
Store ID: TS014,Nizampet Road,"9, Moova Nest, Nizampet Road, Next to Bhaskar Model School, Kukatpally, Hyderabad, 500072, India","http://maps.google.com/maps?saddr=&daddr=9,%20Moova%20Nest,%20Nizampet%20Road,%20Next%20to%20Bhaskar%20Model%20School,%20Kukatpally,%20Hyderabad,%20500072,%20India",073059 79990,tel:073059 79990,tel:+919791597915
Store ID: T056,"Nungambakkam, Chennai","Old No. 44/5, New, 95/5, Uthamar Gandhi Rd, near Pycrofts Garden Road, Nungambakkam, Chennai, Tamil Nadu 600034","http://maps.google.com/maps?saddr=&daddr=Old%20No.%2044/5,%20New,%2095/5,%20Uthamar%20Gandhi%20Rd,%20near%20Pycrofts%20Garden%20Road,%20Nungambakkam,%20Chennai,%20Tamil%20Nadu%20600034",044 3551 2307,tel:044 3551 2307,tel:+919791597915
Store ID: T104,"Okkiyampet, Chennai","5/350(0), Rajiv Gandhi Salai (OMR), Thoraipakkam, Chennai, 600097, India","http://maps.google.com/maps?saddr=&daddr=5/350(0),%20Rajiv%20Gandhi%20Salai%20(OMR),%20Thoraipakkam,%20Chennai,%20600097,%20India",044 4867 9158,tel:044 4867 9158,tel:+919791597915
Store ID: TS025,"Old Bowenpally, Secunderabad","Survey No: 113/A, Plot No: 63/A, Centre Point, Bapuji Nagar Road, Icrisat Colony Phase 1, Manovikas Nagar, Bowenpally, Secunderabad, 500009, India","http://maps.google.com/maps?saddr=&daddr=Survey%20No:%20113/A,%20Plot%20No:%2063/A,%20Centre%20Point,%20Bapuji%20Nagar%20Road,%20Icrisat%20Colony%20Phase%201,%20Manovikas%20Nagar,%20Bowenpally,%20Secunderabad,%20500009,%20India",090036 29444,tel:090036 29444,tel:+919791597915
Store ID: T016,"Old Washermanpet, Chennai","No 942/462, Thiruvottiyur High Road, Near Pandian Theatre, Korukkupet, Old Washermanpet, Tondiarpet, Chennai, 600021, India","http://maps.google.com/maps?saddr=&daddr=No%20942/462,%20Thiruvottiyur%20High%20Road,%20Near%20Pandian%20Theatre,%20Korukkupet,%20Old%20Washermanpet,%20Tondiarpet,%20Chennai,%20600021,%20India",044 4213 8293,tel:044 4213 8293,tel:+919791597915
Store ID: T119,"Omalur Main Road, Salem","No.215, Omalur Main Road, Next to Josalukkas & Kalyan Silks, Salem, 636004, India","http://maps.google.com/maps?saddr=&daddr=No.215,%20Omalur%20Main%20Road,%20Next%20to%20Josalukkas%20&%20Kalyan%20Silks,%20Salem,%20636004,%20India",0427 496 1372,tel:0427 496 1372,tel:+919791597915
Store ID: K113,"OMBR Layout, Bengaluru","No. 423/1, 5th Main Road, OMBR Layout, Kasturi Nagar, Near More Super Market, Bengaluru, 560043, India","http://maps.google.com/maps?saddr=&daddr=No.%20423/1,%205th%20Main%20Road,%20OMBR%20Layout,%20Kasturi%20Nagar,%20Near%20More%20Super%20Market,%20Bengaluru,%20560043,%20India",080 4090 4551,tel:080 4090 4551,tel:+919791597915
Store ID: T181,"OMR, Kelambakkam","Shop No 01, No 1/235 Devi Complex, OMR, Opp. Kelambakkam Police Station, Kelambakkam, Chennai, 603103, India","http://maps.google.com/maps?saddr=&daddr=Shop%20No%2001,%20No%201/235%20Devi%20Complex,%20OMR,%20Opp.%20Kelambakkam%20Police%20Station,%20Kelambakkam,%20Chennai,%20603103,%20India",044 4210 6876,tel:044 4210 6876,tel:+919791597915
Store ID: T183,"OMR, Navalur","No. 2, Rajiv Gandhi Salai, OMR, Navalur, Tamil Nadu 600130","http://maps.google.com/maps?saddr=&daddr=No.%202,%20Rajiv%20Gandhi%20Salai,%20OMR,%20Navalur,%20Tamil%20Nadu%20600130",044 4506 4195,tel:044 4506 4195,tel:+919791597915
Store ID: T044,"Padi, Chennai","Near to Subha Stores, No 12, Madras Thiruvallur High Road, Padi, Chennai, 600050, India","http://maps.google.com/maps?saddr=&daddr=Near%20to%20Subha%20Stores,%20No%2012,%20Madras%20Thiruvallur%20High%20Road,%20Padi,%20Chennai,%20600050,%20India",044 3501 0452,tel:044 3501 0452,tel:+919791597915
Store ID: T194,"Palani Road, Dindigul","No: 106B, New Pensioner Street,, Palani Road,, Opposite Reliance Smart, Dindigul, 624001, India","http://maps.google.com/maps?saddr=&daddr=No:%20106B,%20New%20Pensioner%20Street,,%20Palani%20Road,,%20Opposite%20Reliance%20Smart,%20Dindigul,%20624001,%20India",091507 44475,tel:091507 44475,tel:+919791597915
Store ID: T023,"Palavakkam, Chennai","1/82A, East Coast Rd, near CSI Church, Palavakkam, Chennai, Tamil Nadu 600041","http://maps.google.com/maps?saddr=&daddr=1/82A,%20East%20Coast%20Rd,%20near%20CSI%20Church,%20Palavakkam,%20Chennai,%20Tamil%20Nadu%20600041",044 4309 9499,tel:044 4309 9499,tel:+919791597915
Store ID: T052,"Pallavaram, Chennai","No 8/24, Indira Gandhi Salai, Cantonment Pallavaram, Chennai, 600043, India","http://maps.google.com/maps?saddr=&daddr=No%208/24,%20Indira%20Gandhi%20Salai,%20Cantonment%20Pallavaram,%20Chennai,%20600043,%20India",044 4851 4233,tel:044 4851 4233,tel:+919791597915
Store ID: T098,"Pammal, Chennai","No. 73/A, Pammal Main Road, opp. to Nilgiris, Krishna Nagar, Pammal, Chennai, 600075, India","http://maps.google.com/maps?saddr=&daddr=No.%2073/A,%20Pammal%20Main%20Road,%20opp.%20to%20Nilgiris,%20Krishna%20Nagar,%20Pammal,%20Chennai,%20600075,%20India",9600005056,tel:9600005056,tel:+919791597915
Store ID: T083,"Paneer Nagar, Chennai","No 396, 1, Paneer Nagar, Mogappair East, Chennai, 600037, India","http://maps.google.com/maps?saddr=&daddr=No%20396,%201,%20Paneer%20Nagar,%20Mogappair%20East,%20Chennai,%20600037,%20India",044 4855 3452,tel:044 4855 3452,tel:+919791597915
Store ID: T011,"Perambur, Chennai","No. 134, 2, Paper Mills Road, 70 Feet Road, opp. to Ponnu Super Market, Chinnaiyan Colony, Perambur, Chennai, 600082, India","http://maps.google.com/maps?saddr=&daddr=No.%20134,%202,%20Paper%20Mills%20Road,%2070%20Feet%20Road,%20opp.%20to%20Ponnu%20Super%20Market,%20Chinnaiyan%20Colony,%20Perambur,%20Chennai,%20600082,%20India",044 4952 4662,tel:044 4952 4662,tel:+919791597915
Store ID: T115,"Perambur MH Road, Chennai","77, Madhavaram High Rd, near Revathi Readymades, Lakshmipuram, Chinnaiyan Colony, Perambur, Chennai, Tamil Nadu 600011","http://maps.google.com/maps?saddr=&daddr=%2077,%20Madhavaram%20High%20Rd,%20near%20Revathi%20Readymades,%20Lakshmipuram,%20Chinnaiyan%20Colony,%20Perambur,%20Chennai,%20Tamil%20Nadu%20600011",044 4860 9318,tel:044 4860 9318,tel:+919791597915
Store ID: T089,"Periyar Nagar West, Chennai","Plot No. B-41, New No. 6, Karthikeyan Road, Venkatesan Salai, Periyar Nagar West, Chennai, 600082, India","http://maps.google.com/maps?saddr=&daddr=Plot%20No.%20B-41,%20New%20No.%206,%20Karthikeyan%20Road,%20Venkatesan%20Salai,%20Periyar%20Nagar%20West,%20Chennai,%20600082,%20India",044 3551 2851,tel:044 3551 2851,tel:+919791597915
Store ID: T155,"Perumbakkam, Chennai","No.2/396, Sholinganallur Main Road, Perumbakkam, Chennai, 600100, India","http://maps.google.com/maps?saddr=&daddr=No.2/396,%20Sholinganallur%20Main%20Road,%20Perumbakkam,%20Chennai,%20600100,%20India",044 4865 1236,tel:044 4865 1236,tel:+919791597915
Store ID: T124,"Perundurai Road, Erode","No. 395/2, Perundurai Road, Near Sakthi Supermarket, Erode, 638011, India","http://maps.google.com/maps?saddr=&daddr=No.%20395/2,%20Perundurai%20Road,%20Near%20Sakthi%20Supermarket,%20Erode,%20638011,%20India",0424 497 1230,tel:0424 497 1230,tel:+919791597915
Store ID: T110,"Poonamallee 2, Chennai","Old No. 270, Trunk Road Poonamallee,, Near Government Hospital, Next Manapuram, Chennai, 600056, India","http://maps.google.com/maps?saddr=&daddr=Old%20No.%20270,%20Trunk%20Road%20Poonamallee,,%20Near%20Government%20Hospital,%20Next%20Manapuram,%20Chennai,%20600056,%20India",044 4526 5786,tel:044 4526 5786,tel:+919791597915
Store ID: T205,"Purasawakkam, Chennai","17/1, Door No, 35/1, Purasaivakkam High Rd, opp. to Fathima Jewellers, Chennai, Tamil Nadu 600007","http://maps.google.com/maps?saddr=&daddr=%2017/1,%20Door%20No,%2035/1,%20Purasaivakkam%20High%20Rd,%20opp.%20to%20Fathima%20Jewellers,%20Chennai,%20Tamil%20Nadu%20600007",044 4951 5422,tel:044 4951 5422,tel:+919791597915
Store ID: K032,"Rajarajeshwari Nagar, Bengaluru","No. 843, J.N.Road, Rajarajeswarinagar, Above SBM, Rajarajeswarinagar, Bengaluru, 560098, India","http://maps.google.com/maps?saddr=&daddr=No.%20843,%20J.N.Road,%20Rajarajeswarinagar,%20Above%20SBM,%20Rajarajeswarinagar,%20Bengaluru,%20560098,%20India",080 2860 5560,tel:080 2860 5560,tel:+919791597915
Store ID: K016,"Ramamurthy Nagar, Bengaluru","No. 46/2, Ground Floor, Muninanjappa Layout, Ramamurthy Nagar, Opposite Central Bank of India, Bengaluru, 560016, India","http://maps.google.com/maps?saddr=&daddr=No.%2046/2,%20Ground%20Floor,%20Muninanjappa%20Layout,%20Ramamurthy%20Nagar,%20Opposite%20Central%20Bank%20of%20India,%20Bengaluru,%20560016,%20India",080 4111 9633,tel:080 4111 9633,tel:+919791597915
Store ID: T143,"Ramanathapuram, Coimbatore","No. 1114 A, Trichy Rd, near Naturals Salon, Chinthamani, Rukmani Nagar, Ramanathapuram, Coimbatore, Tamil Nadu 641036","http://maps.google.com/maps?saddr=&daddr=No.%201114%20A,%20Trichy%20Rd,%20near%20Naturals%20Salon,%20Chinthamani,%20Rukmani%20Nagar,%20Ramanathapuram,%20Coimbatore,%20Tamil%20Nadu%20641036",0422 420 0430,tel:0422 420 0430,tel:+919791597915
Store ID: T207,"Ramnad, Ramanathapuram","1/1249 , Bharathi Nagar Sakkarakottai, Ramanathapuram, 623504, India","http://maps.google.com/maps?saddr=&daddr=1/1249%20,%20Bharathi%20Nagar%20Sakkarakottai,%20Ramanathapuram,%20623504,%20India",04567 352 588,tel:04567 352 588,tel:+919791597915
Store ID: P002,"Reddiarpalayam, Puducherry","46-A, Villianur Main Road, Pavazha Nagar, Reddiar Palayam, Puducherry, 605005, India","http://maps.google.com/maps?saddr=&daddr=46-A,%20Villianur%20Main%20Road,%20Pavazha%20Nagar,%20Reddiar%20Palayam,%20Puducherry,%20605005,%20India",0413 430 8187,tel:0413 430 8187,tel:+919791597915
Store ID: T057,"Red Hills Road, Ambattur","New No 36, Old, No 160, 1, Ambattur Red Hills Road, Venkatapuram, New Anna Nagar, Ambattur, Chennai, 600053, India","http://maps.google.com/maps?saddr=&daddr=New%20No%2036,%20Old,%20No%20160,%201,%20Ambattur%20Red%20Hills%20Road,%20Venkatapuram,%20New%20Anna%20Nagar,%20Ambattur,%20Chennai,%20600053,%20India",044 4852 5968,tel:044 4852 5968,tel:+919791597915
Store ID: T055,"RK Mutt Road, Mylapore","Matricks School, No. 55&34, Ramakrishna Mutt Rd, opposite PS Sivasamy Road, Alamelu Manga Puram, Sankarapuram, Mylapore, Chennai, Tamil Nadu 600004","http://maps.google.com/maps?saddr=&daddr=Matricks%20School,%20No.%2055&34,%20Ramakrishna%20Mutt%20Rd,%20opposite%20PS%20Sivasamy%20Road,%20Alamelu%20Manga%20Puram,%20Sankarapuram,%20Mylapore,%20Chennai,%20Tamil%20Nadu%20600004",044 3504 3360,tel:044 3504 3360,tel:+919791597915
Store ID: T221,"Royapuram, Chennai","No.70 mannarsamy koil street, Somu Nagar, Royapuram, Chennai, 600013, India","http://maps.google.com/maps?saddr=&daddr=No.70%20mannarsamy%20koil%20street,%20Somu%20Nagar,%20Royapuram,%20Chennai,%20600013,%20India",044 4232 7348,tel:044 4232 7348,tel:+919791597915
Store ID: T113,"R. S. Puram, Coimbatore","Sakthi Square, 574- A, Diwan Bahadur Road, R.S. Puram, Coimbatore, 641002, India","http://maps.google.com/maps?saddr=&daddr=Sakthi%20Square,%20574-%20A,%20Diwan%20Bahadur%20Road,%20R.S.%20Puram,%20Coimbatore,%20641002,%20India",0422 495 6874,tel:0422 495 6874,tel:+919791597915
Store ID: K142,"RT Nagar Main Road, Bangalore","No: 2, Rabindranath Tagore Nagar Main Rd, P&T Colony, RT Nagar, Bengaluru, 560032, India","http://maps.google.com/maps?saddr=&daddr=No:%202,%20Rabindranath%20Tagore%20Nagar%20Main%20Rd,%20P&T%20Colony,%20RT%20Nagar,%20Bengaluru,%20560032,%20India",08041986483,tel:08041986483,tel:+919791597915
Store ID: T054,"Sadhasivam Nagar, Madipakkam","No. 68, near Icici Bank ATM, Sadasiva Nagar, Madipakkam, Chennai, Tamil Nadu 600091","http://maps.google.com/maps?saddr=&daddr=%20No.%2068,%20near%20Icici%20Bank%20ATM,%20Sadasiva%20Nagar,%20Madipakkam,%20Chennai,%20Tamil%20Nadu%20600091",044 4850 4277,tel:044 4850 4277,tel:+919791597915
Store ID: K028,"Sahakar Nagar, Bengaluru","No. 844, 17th Cross Road, A Block, Sahakar Nagar, Bengaluru, 560092, India","http://maps.google.com/maps?saddr=&daddr=No.%20844,%2017th%20Cross%20Road,%20A%20Block,%20Sahakar%20Nagar,%20Bengaluru,%20560092,%20India",080 4166 6103,tel:080 4166 6103,tel:+919791597915
Store ID: T112,"Sai Baba Colony 2, Coimbatore","No. 244, N.S.R Road, Opp To Avila School,Coimbatore, Coimbatore, 641011, India","http://maps.google.com/maps?saddr=&daddr=No.%20244,%20N.S.R%20Road,%20Opp%20To%20Avila%20School,Coimbatore,%20Coimbatore,%20641011,%20India",063790 38738,tel:063790 38738,tel:+919791597915
Store ID: T111,"Saibaba Colony, Coimbatore","37, NSR Rd, near Himalaya Wellness Store, Nesavaalar Colony, Saibaba Colony, Coimbatore, Tamil Nadu 641011","http://maps.google.com/maps?saddr=&daddr=37,%20NSR%20Rd,%20near%20Himalaya%20Wellness%20Store,%20Nesavaalar%20Colony,%20Saibaba%20Colony,%20Coimbatore,%20Tamil%20Nadu%20641011",0422 495 6863,tel:0422 495 6863,tel:
Store ID: T173,"Salem Road, Namakkal","No. 197/59, Salem Road, Opp to Arrs Silks, Namakkal, 637001, India","http://maps.google.com/maps?saddr=&daddr=No.%20197/59,%20Salem%20Road,%20Opp%20to%20Arrs%20Silks,%20Namakkal,%20637001,%20India",063857 89308,tel:063857 89308,tel:+919791597915
Store ID: T219,"Saligramam, Chennai","No. 25/32, Arunachalam Road, Saligramam, Beside Sri Ayyappan Temple, Chennai, 600093, India","http://maps.google.com/maps?saddr=&daddr=No.%2025/32,%20Arunachalam%20Road,%20Saligramam,%20Beside%20Sri%20Ayyappan%20Temple,%20Chennai,%20600093,%20India",044 4978 8684,tel:044 4978 8684,tel:+919791597915
Store ID: K101,"Sapthagiri College, Chikkabanavara","Hesaraghatta Rd, Chikkabanavara, Near Sapthagiri College, Bengaluru, 560090, India","http://maps.google.com/maps?saddr=&daddr=Hesaraghatta%20Rd,%20Chikkabanavara,%20Near%20Sapthagiri%20College,%20Bengaluru,%20560090,%20India",080 3589 3552,tel:080 3589 3552,tel:+919791597915
Store ID: T177,"SAP Theatre, Tiruppur","139 (4, Avinashi Main Road, near Sap Theatre, Gandhinagar, Velampalayam, Tiruppur, 641603, India","http://maps.google.com/maps?saddr=&daddr=139%20(4,%20Avinashi%20Main%20Road,%20near%20Sap%20Theatre,%20Gandhinagar,%20Velampalayam,%20Tiruppur,%20641603,%20India",0421 423 1433,tel:0421 423 1433,tel:+919791597915
Store ID: T167,"Saravanampatti, Coimbatore","199/1F, 199/1G, Sathy Road, Saravanampatty,, Near Prozone Mall, Coimbatore, 641035, India","http://maps.google.com/maps?saddr=&daddr=199/1F,%20199/1G,%20Sathy%20Road,%20Saravanampatty,,%20Near%20Prozone%20Mall,%20Coimbatore,%20641035,%20India",0422 424 7037,tel:0422 424 7037,tel:+919791597915
Store ID: T013,"Selaiyur, Chennai","No 440, Velachery Main Road, Selaiyur, Chennai, 600073, India","http://maps.google.com/maps?saddr=&daddr=No%20440,%20Velachery%20Main%20Road,%20Selaiyur,%20Chennai,%20600073,%20India",044 4860 0987,tel:044 4860 0987,tel:+919791597915
Store ID: T151,"Sembakkam, Chennai","248 A, 248 A, Velachery Main Road, opposite to V.v.mart, Durga Colony, Sembakkam, Chennai, 600072, India","http://maps.google.com/maps?saddr=&daddr=248%20A,%20248%20A,%20Velachery%20Main%20Road,%20opposite%20to%20V.v.mart,%20Durga%20Colony,%20Sembakkam,%20Chennai,%20600072,%20India",044 4501 1478,tel:044 4501 1478,tel:+919791597915
Store ID: T014,"Shanthi Colony, Chennai","AB 143, 4th Avenue, Shanthi Colony, Anna Nagar, Chennai, 600040, India","http://maps.google.com/maps?saddr=&daddr=AB%20143,%204th%20Avenue,%20Shanthi%20Colony,%20Anna%20Nagar,%20Chennai,%20600040,%20India",044 4359 7293,tel:044 4359 7293,tel:+919791597915
Store ID: T125,"Shanthi Nagar, Hosur","No.18/35 , Shop, Govt Hospital, No. 2, Denkanikotta Road, near Hosur, Shanthi Nagar West, Hosur, 635109, India","http://maps.google.com/maps?saddr=&daddr=No.18/35%20,%20Shop,%20Govt%20Hospital,%20No.%202,%20Denkanikotta%20Road,%20near%20Hosur,%20Shanthi%20Nagar%20West,%20Hosur,%20635109,%20India",04344 221 200,tel:04344 221 200,tel:+919791597915
Store ID: T126,"Shastri Road, Tiruchirappalli","No. 8 D, (New No. 60),, Dr. Swaminatha Sastri Road,, Near By Old Sippy Theater,, Trichy, 620017, India","http://maps.google.com/maps?saddr=&daddr=No.%208%20D,%20(New%20No.%2060),,%20Dr.%20Swaminatha%20Sastri%20Road,,%20Near%20By%20Old%20Sippy%20Theater,,%20Trichy,%20620017,%20India",0431 497 4572,tel:0431 497 4572,tel:+919791597915
Store ID: K140,Shivamogga,"NO. 344/2, Savalanga Road, Near JP Hospital, Shivamogga, 577201, India","http://maps.google.com/maps?saddr=&daddr=NO.%20344/2,%20Savalanga%20Road,%20Near%20JP%20Hospital,%20Shivamogga,%20577201,%20India",081824 71156,tel:081824 71156,tel:+919791597915
Store ID: T168,"Sholinganallur, Chennai","Deluxe Residential Houses, Rajiv Gandhi Salai, near WOW China, Ezhil Nagar, Sholinganallur, Chennai, Tamil Nadu 600119","http://maps.google.com/maps?saddr=&daddr=Deluxe%20Residential%20Houses,%20Rajiv%20Gandhi%20Salai,%20near%20WOW%20China,%20Ezhil%20Nagar,%20Sholinganallur,%20Chennai,%20Tamil%20Nadu%20600119",044 4356 2482,tel:044 4356 2482,tel:+919791597915
Store ID: K131,"Shree Ananth Nagar, Bengaluru","No. 124 / 1160, Shree Ananth Nagar Layout, Electronic City, Near Kodak Express, Bengaluru, 560100, India","http://maps.google.com/maps?saddr=&daddr=No.%20124%20/%201160,%20Shree%20Ananth%20Nagar%20Layout,%20Electronic%20City,%20Near%20Kodak%20Express,%20Bengaluru,%20560100,%20India",080 4390 4095,tel:080 4390 4095,tel:+919791597915
Store ID: K126,Siddhartha Nagar Mysore,"829 Vinaya Marga, Main, Road, opposite Apollo Pharmacy, Siddhartha Layout, Mysuru, Karnataka 570011","http://maps.google.com/maps?saddr=&daddr=829%20Vinaya%20Marga,%20Main,%20Road,%20opposite%20Apollo%20Pharmacy,%20Siddhartha%20Layout,%20Mysuru,%20Karnataka%20570011",0821 405 6690,tel:0821 405 6690,tel:+919791597915
Store ID: T161,"Simon Nagar, Nagercoil","No. 167, Opp. to Collector Office, K.P Road, Nagercoil, 629001, India","http://maps.google.com/maps?saddr=&daddr=No.%20167,%20Opp.%20to%20Collector%20Office,%20K.P%20Road,%20Nagercoil,%20629001,%20India",04652 403 388,tel:04652 403 388,tel:+919791597915
Store ID: T146,"Singanallur, Coimbatore","493, Trichy Road, Opp to reliance garden &, Ambal Theatre, Singanallur, Coimbatore, 641005, India","http://maps.google.com/maps?saddr=&daddr=493,%20Trichy%20Road,%20Opp%20to%20reliance%20garden%20&,%20Ambal%20Theatre,%20Singanallur,%20Coimbatore,%20641005,%20India",0422 420 2740,tel:0422 420 2740,tel:+919791597915
Store ID: K124,"Srinivasa Nagar 2, Bengaluru","No. 276, Sri Sai Mansion, 80 Feet Road, Srinivasa Nagar, Banashankari, Near Bata, Bengaluru, 560050, India","http://maps.google.com/maps?saddr=&daddr=No.%20276,%20Sri%20Sai%20Mansion,%2080%20Feet%20Road,%20Srinivasa%20Nagar,%20Banashankari,%20Near%20Bata,%20Bengaluru,%20560050,%20India",091500 52228,tel:091500 52228,tel:+919791597915
Store ID: T080,"S S Colony, Madurai","No. 11/1B, GV Complex Bye Pass Road, 2nd St, near SBI, Somasundaram colony, S S Colony, Madurai, Tamil Nadu 625016","http://maps.google.com/maps?saddr=&daddr=No.%2011/1B,%20GV%20Complex%20Bye%20Pass%20Road,%202nd%20St,%20near%20SBI,%20Somasundaram%20colony,%20S%20S%20Colony,%20Madurai,%20Tamil%20Nadu%20625016",0452 495 1805,tel:0452 495 1805,tel:+919791597915
Store ID: T157,"Sundaram Nagar, Thanjavur","No.14, Sundaram Nagar, Medical College Road, Next To Green Trends, Thanjavur, 613007, India","http://maps.google.com/maps?saddr=&daddr=No.14,%20Sundaram%20Nagar,%20Medical%20College%20Road,%20Next%20To%20Green%20Trends,%20Thanjavur,%20613007,%20India",04362 458 855,tel:04362 458 855,tel:+919791597915
Store ID: T003,"Tambaram West, Chennai","Old No 29 New, No 12, Kakkan Street, Tambaram West, Chennai, 600045, India","http://maps.google.com/maps?saddr=&daddr=Old%20No%2029%20New,%20No%2012,%20Kakkan%20Street,%20Tambaram%20West,%20Chennai,%20600045,%20India",044 4214 3293,tel:044 4214 3293,tel:+919791597915
Store ID: T116,"Tatabad, Coimbatore","Krishnasamy Towers, Dr Rajendra Prasad Rd, near Joyalukkas Jewellery, Tatabad, Coimbatore, Tamil Nadu 641012","http://maps.google.com/maps?saddr=&daddr=%20Krishnasamy%20Towers,%20Dr%20Rajendra%20Prasad%20Rd,%20near%20Joyalukkas%20Jewellery,%20Tatabad,%20Coimbatore,%20Tamil%20Nadu%20641012",0422 495 4097,tel:0422 495 4097,tel:+919791597915
Store ID: K039,"T. Dasarahalli, Bengaluru","No. 16, Vijaya Nagar Extension, T. Dasarahalli, Bengaluru, 560015, India","http://maps.google.com/maps?saddr=&daddr=No.%2016,%20Vijaya%20Nagar%20Extension,%20T.%20Dasarahalli,%20Bengaluru,%20560015,%20India",080 4850 6008,tel:080 4850 6008,tel:+919791597915
Store ID: K051,"Thambu Chetty Palya, Bengaluru","No. 52/53, RVR Complex, Thambu Chetty Palya Main Road, Varanasi, Bengaluru, 560016, India","http://maps.google.com/maps?saddr=&daddr=No.%2052/53,%20RVR%20Complex,%20Thambu%20Chetty%20Palya%20Main%20Road,%20Varanasi,%20Bengaluru,%20560016,%20India",063855 64045,tel:063855 64045,tel:+919791597915
Store ID: K120,"Thanisandra, Bengaluru","No. 39/3, MNC Arcade, Thanisandra Main Road, Thanisandra, Opposite Sri Devi Grand Hotel, Bengaluru, 560077, India","http://maps.google.com/maps?saddr=&daddr=No.%2039/3,%20MNC%20Arcade,%20Thanisandra%20Main%20Road,%20Thanisandra,%20Opposite%20Sri%20Devi%20Grand%20Hotel,%20Bengaluru,%20560077,%20India",073059 66659,tel:073059 66659,tel:+919791597915
Store ID: T131,"Thillai Nagar, Tiruchirappalli","No. 10 A, 11Th Cross,, Thillai Nagar Main Road,, Opp To Lakshmi Arcade Complex,, Tiruchirappalli, 620018, India","http://maps.google.com/maps?saddr=&daddr=No.%2010%20A,%2011Th%20Cross,,%20Thillai%20Nagar%20Main%20Road,,%20Opp%20To%20Lakshmi%20Arcade%20Complex,,%20Tiruchirappalli,%20620018,%20India",0431 497 2638,tel:0431 497 2638,tel:+919791597915
Store ID: T211,"Thillaipuram, Namakkal","No.105, Arun Tower, Paramathi Rd, opp. ibaco, S P Pudur, Thillaipuram, Namakkal, Tamil Nadu 637001","http://maps.google.com/maps?saddr=&daddr=%20No.105,%20Arun%20Tower,%20Paramathi%20Rd,%20opp.%20ibaco,%20S%20P%20Pudur,%20Thillaipuram,%20Namakkal,%20Tamil%20Nadu%20637001",089258 13991,tel:089258 13991,tel:+919791597915
Store ID: T109,"Thiruninravur, Chennai","105 , VRN Complex, CTH Road, Portion B , Mylai C Periasamy Plaza, Landmark : Next to Med Plus, Chennai, 602024, India","http://maps.google.com/maps?saddr=&daddr=105%20,%20VRN%20Complex,%20CTH%20Road,%20Portion%20B%20,%20Mylai%20C%20Periasamy%20Plaza,%20Landmark%20:%20Next%20to%20Med%20Plus,%20Chennai,%20602024,%20India",073054 96950,tel:073054 96950,tel:+919791597915
